"";"ATIVO";"VALOR";"DATA"
"3181";"HGTX3";4,4776119402985;2014-09-01
"3182";"HGTX3";1,90114068441065;2014-09-01
"3183";"HGTX3";3,21821036106751;2014-09-01
"3184";"HGTX3";-2,67379679144385;2014-09-01
"3185";"HGTX3";-4,10256410256411;2014-09-01
"3186";"VALE5";-0,53003533568905;2014-09-01
"3187";"VALE5";-4,55311973018549;2014-09-01
"3188";"VALE5";-0,503355704697983;2014-09-01
"3189";"VALE5";-0,831946755407664;2014-09-01
"3190";"VALE5";-2,64578833693304;2014-09-01
"3191";"HBOR3";0;2014-09-01
"3192";"HBOR3";-2,54545454545454;2014-09-01
"3193";"HBOR3";-0,722021660649819;2014-09-01
"3194";"HBOR3";1,09489051094889;2014-09-01
"3195";"HBOR3";0;2014-09-01
"3196";"ALUP11";-0,28441410693969;2014-09-02
"3197";"ALUP11";1,61849710982658;2014-09-02
"3198";"ALUP11";-2,4802705749718;2014-09-02
"3199";"ALUP11";1,83696900114809;2014-09-02
"3200";"ALUP11";-1,52628603730921;2014-09-02
"3201";"TAEE11";-1,93740685543965;2014-09-02
"3202";"TAEE11";0,149253731343268;2014-09-02
"3203";"TAEE11";1,82370820668694;2014-09-02
"3204";"TAEE11";0,560366785532351;2014-09-02
"3205";"TAEE11";-1,30718954248367;2014-09-02
"3206";"GRND3";0,224592925322864;2014-09-02
"3207";"GRND3";-1,00055586436909;2014-09-02
"3208";"GRND3";1,46644106034968;2014-09-02
"3209";"GRND3";0,624290578887621;2014-09-02
"3210";"GRND3";-1,8384401114206;2014-09-02
"3211";"ITUB4";-1,40620854338021;2014-09-02
"3212";"ITUB4";-2,66012396694215;2014-09-02
"3213";"ITUB4";1,86792949223888;2014-09-02
"3214";"ITUB4";0,982996811902215;2014-09-02
"3215";"ITUB4";-0,686015831134557;2014-09-02
"3216";"ETER3";-1,19760479041916;2014-09-02
"3217";"ETER3";-1,47492625368733;2014-09-02
"3218";"ETER3";1,49700598802396;2014-09-02
"3219";"ETER3";7,05128205128205;2014-09-02
"3220";"ETER3";-7,69230769230769;2014-09-02
"3221";"ELET6";-1,77267987486965;2014-09-02
"3222";"ELET6";-0,724637681159424;2014-09-02
"3223";"ELET6";0,415800415800427;2014-09-02
"3224";"ELET6";0;2014-09-02
"3225";"ELET6";-3,8961038961039;2014-09-02
"3226";"HGTX3";4,4776119402985;2014-09-02
"3227";"HGTX3";1,90114068441065;2014-09-02
"3228";"HGTX3";3,21821036106751;2014-09-02
"3229";"HGTX3";-2,67379679144385;2014-09-02
"3230";"HGTX3";-4,10256410256411;2014-09-02
"3231";"VALE5";-0,53003533568905;2014-09-02
"3232";"VALE5";-4,55311973018549;2014-09-02
"3233";"VALE5";-0,503355704697983;2014-09-02
"3234";"VALE5";-0,831946755407664;2014-09-02
"3235";"VALE5";-2,64578833693304;2014-09-02
"3236";"HBOR3";0;2014-09-02
"3237";"HBOR3";-2,54545454545454;2014-09-02
"3238";"HBOR3";-0,722021660649819;2014-09-02
"3239";"HBOR3";1,09489051094889;2014-09-02
"3240";"HBOR3";0;2014-09-02
"3241";"ALUP11";-0,28441410693969;2014-09-03
"3242";"ALUP11";1,61849710982658;2014-09-03
"3243";"ALUP11";-2,4802705749718;2014-09-03
"3244";"ALUP11";1,83696900114809;2014-09-03
"3245";"ALUP11";-1,52628603730921;2014-09-03
"3246";"TAEE11";-1,93740685543965;2014-09-03
"3247";"TAEE11";0,149253731343268;2014-09-03
"3248";"TAEE11";1,82370820668694;2014-09-03
"3249";"TAEE11";0,560366785532351;2014-09-03
"3250";"TAEE11";-1,30718954248367;2014-09-03
"3251";"GRND3";0,224592925322864;2014-09-03
"3252";"GRND3";-1,00055586436909;2014-09-03
"3253";"GRND3";1,46644106034968;2014-09-03
"3254";"GRND3";0,624290578887621;2014-09-03
"3255";"GRND3";-1,8384401114206;2014-09-03
"3256";"ITUB4";-1,40620854338021;2014-09-03
"3257";"ITUB4";-2,66012396694215;2014-09-03
"3258";"ITUB4";1,86792949223888;2014-09-03
"3259";"ITUB4";0,982996811902215;2014-09-03
"3260";"ITUB4";-0,686015831134557;2014-09-03
"3261";"ETER3";-1,19760479041916;2014-09-03
"3262";"ETER3";-1,47492625368733;2014-09-03
"3263";"ETER3";1,49700598802396;2014-09-03
"3264";"ETER3";7,05128205128205;2014-09-03
"3265";"ETER3";-7,69230769230769;2014-09-03
"3266";"ELET6";-1,77267987486965;2014-09-03
"3267";"ELET6";-0,724637681159424;2014-09-03
"3268";"ELET6";0,415800415800427;2014-09-03
"3269";"ELET6";0;2014-09-03
"3270";"ELET6";-3,8961038961039;2014-09-03
"3271";"HGTX3";4,4776119402985;2014-09-03
"3272";"HGTX3";1,90114068441065;2014-09-03
"3273";"HGTX3";3,21821036106751;2014-09-03
"3274";"HGTX3";-2,67379679144385;2014-09-03
"3275";"HGTX3";-4,10256410256411;2014-09-03
"3276";"VALE5";-0,53003533568905;2014-09-03
"3277";"VALE5";-4,55311973018549;2014-09-03
"3278";"VALE5";-0,503355704697983;2014-09-03
"3279";"VALE5";-0,831946755407664;2014-09-03
"3280";"VALE5";-2,64578833693304;2014-09-03
"3281";"HBOR3";0;2014-09-03
"3282";"HBOR3";-2,54545454545454;2014-09-03
"3283";"HBOR3";-0,722021660649819;2014-09-03
"3284";"HBOR3";1,09489051094889;2014-09-03
"3285";"HBOR3";0;2014-09-03
"3286";"ALUP11";-0,28441410693969;2014-09-04
"3287";"ALUP11";1,61849710982658;2014-09-04
"3288";"ALUP11";-2,4802705749718;2014-09-04
"3289";"ALUP11";1,83696900114809;2014-09-04
"3290";"ALUP11";-1,52628603730921;2014-09-04
"3291";"TAEE11";-1,93740685543965;2014-09-04
"3292";"TAEE11";0,149253731343268;2014-09-04
"3293";"TAEE11";1,82370820668694;2014-09-04
"3294";"TAEE11";0,560366785532351;2014-09-04
"3295";"TAEE11";-1,30718954248367;2014-09-04
"3296";"GRND3";0,224592925322864;2014-09-04
"3297";"GRND3";-1,00055586436909;2014-09-04
"3298";"GRND3";1,46644106034968;2014-09-04
"3299";"GRND3";0,624290578887621;2014-09-04
"3300";"GRND3";-1,8384401114206;2014-09-04
"3301";"ITUB4";-1,40620854338021;2014-09-04
"3302";"ITUB4";-2,66012396694215;2014-09-04
"3303";"ITUB4";1,86792949223888;2014-09-04
"3304";"ITUB4";0,982996811902215;2014-09-04
"3305";"ITUB4";-0,686015831134557;2014-09-04
"3306";"ETER3";-1,19760479041916;2014-09-04
"3307";"ETER3";-1,47492625368733;2014-09-04
"3308";"ETER3";1,49700598802396;2014-09-04
"3309";"ETER3";7,05128205128205;2014-09-04
"3310";"ETER3";-7,69230769230769;2014-09-04
"3311";"ELET6";-1,77267987486965;2014-09-04
"3312";"ELET6";-0,724637681159424;2014-09-04
"3313";"ELET6";0,415800415800427;2014-09-04
"3314";"ELET6";0;2014-09-04
"3315";"ELET6";-3,8961038961039;2014-09-04
"3316";"HGTX3";4,4776119402985;2014-09-04
"3317";"HGTX3";1,90114068441065;2014-09-04
"3318";"HGTX3";3,21821036106751;2014-09-04
"3319";"HGTX3";-2,67379679144385;2014-09-04
"3320";"HGTX3";-4,10256410256411;2014-09-04
"3321";"VALE5";-0,53003533568905;2014-09-04
"3322";"VALE5";-4,55311973018549;2014-09-04
"3323";"VALE5";-0,503355704697983;2014-09-04
"3324";"VALE5";-0,831946755407664;2014-09-04
"3325";"VALE5";-2,64578833693304;2014-09-04
"3326";"HBOR3";0;2014-09-04
"3327";"HBOR3";-2,54545454545454;2014-09-04
"3328";"HBOR3";-0,722021660649819;2014-09-04
"3329";"HBOR3";1,09489051094889;2014-09-04
"3330";"HBOR3";0;2014-09-04
"3331";"ALUP11";-0,28441410693969;2014-09-05
"3332";"ALUP11";1,61849710982658;2014-09-05
"3333";"ALUP11";-2,4802705749718;2014-09-05
"3334";"ALUP11";1,83696900114809;2014-09-05
"3335";"ALUP11";-1,52628603730921;2014-09-05
"3336";"TAEE11";-1,93740685543965;2014-09-05
"3337";"TAEE11";0,149253731343268;2014-09-05
"3338";"TAEE11";1,82370820668694;2014-09-05
"3339";"TAEE11";0,560366785532351;2014-09-05
"3340";"TAEE11";-1,30718954248367;2014-09-05
"3341";"GRND3";0,224592925322864;2014-09-05
"3342";"GRND3";-1,00055586436909;2014-09-05
"3343";"GRND3";1,46644106034968;2014-09-05
"3344";"GRND3";0,624290578887621;2014-09-05
"3345";"GRND3";-1,8384401114206;2014-09-05
"3346";"ITUB4";-1,40620854338021;2014-09-05
"3347";"ITUB4";-2,66012396694215;2014-09-05
"3348";"ITUB4";1,86792949223888;2014-09-05
"3349";"ITUB4";0,982996811902215;2014-09-05
"3350";"ITUB4";-0,686015831134557;2014-09-05
"3351";"ETER3";-1,19760479041916;2014-09-05
"3352";"ETER3";-1,47492625368733;2014-09-05
"3353";"ETER3";1,49700598802396;2014-09-05
"3354";"ETER3";7,05128205128205;2014-09-05
"3355";"ETER3";-7,69230769230769;2014-09-05
"3356";"ELET6";-1,77267987486965;2014-09-05
"3357";"ELET6";-0,724637681159424;2014-09-05
"3358";"ELET6";0,415800415800427;2014-09-05
"3359";"ELET6";0;2014-09-05
"3360";"ELET6";-3,8961038961039;2014-09-05
"3361";"HGTX3";4,4776119402985;2014-09-05
"3362";"HGTX3";1,90114068441065;2014-09-05
"3363";"HGTX3";3,21821036106751;2014-09-05
"3364";"HGTX3";-2,67379679144385;2014-09-05
"3365";"HGTX3";-4,10256410256411;2014-09-05
"3366";"VALE5";-0,53003533568905;2014-09-05
"3367";"VALE5";-4,55311973018549;2014-09-05
"3368";"VALE5";-0,503355704697983;2014-09-05
"3369";"VALE5";-0,831946755407664;2014-09-05
"3370";"VALE5";-2,64578833693304;2014-09-05
"3371";"HBOR3";0;2014-09-05
"3372";"HBOR3";-2,54545454545454;2014-09-05
"3373";"HBOR3";-0,722021660649819;2014-09-05
"3374";"HBOR3";1,09489051094889;2014-09-05
"3375";"HBOR3";0;2014-09-05
"3376";"ALUP11";-0,28441410693969;2014-09-08
"3377";"ALUP11";1,61849710982658;2014-09-08
"3378";"ALUP11";-2,4802705749718;2014-09-08
"3379";"ALUP11";1,83696900114809;2014-09-08
"3380";"ALUP11";-1,52628603730921;2014-09-08
"3381";"TAEE11";-1,93740685543965;2014-09-08
"3382";"TAEE11";0,149253731343268;2014-09-08
"3383";"TAEE11";1,82370820668694;2014-09-08
"3384";"TAEE11";0,560366785532351;2014-09-08
"3385";"TAEE11";-1,30718954248367;2014-09-08
"3386";"GRND3";0,224592925322864;2014-09-08
"3387";"GRND3";-1,00055586436909;2014-09-08
"3388";"GRND3";1,46644106034968;2014-09-08
"3389";"GRND3";0,624290578887621;2014-09-08
"3390";"GRND3";-1,8384401114206;2014-09-08
"3391";"ITUB4";-1,40620854338021;2014-09-08
"3392";"ITUB4";-2,66012396694215;2014-09-08
"3393";"ITUB4";1,86792949223888;2014-09-08
"3394";"ITUB4";0,982996811902215;2014-09-08
"3395";"ITUB4";-0,686015831134557;2014-09-08
"3396";"ETER3";-1,19760479041916;2014-09-08
"3397";"ETER3";-1,47492625368733;2014-09-08
"3398";"ETER3";1,49700598802396;2014-09-08
"3399";"ETER3";7,05128205128205;2014-09-08
"3400";"ETER3";-7,69230769230769;2014-09-08
"3401";"ELET6";-1,77267987486965;2014-09-08
"3402";"ELET6";-0,724637681159424;2014-09-08
"3403";"ELET6";0,415800415800427;2014-09-08
"3404";"ELET6";0;2014-09-08
"3405";"ELET6";-3,8961038961039;2014-09-08
"3406";"HGTX3";4,4776119402985;2014-09-08
"3407";"HGTX3";1,90114068441065;2014-09-08
"3408";"HGTX3";3,21821036106751;2014-09-08
"3409";"HGTX3";-2,67379679144385;2014-09-08
"3410";"HGTX3";-4,10256410256411;2014-09-08
"3411";"VALE5";-0,53003533568905;2014-09-08
"3412";"VALE5";-4,55311973018549;2014-09-08
"3413";"VALE5";-0,503355704697983;2014-09-08
"3414";"VALE5";-0,831946755407664;2014-09-08
"3415";"VALE5";-2,64578833693304;2014-09-08
"3416";"HBOR3";0;2014-09-08
"3417";"HBOR3";-2,54545454545454;2014-09-08
"3418";"HBOR3";-0,722021660649819;2014-09-08
"3419";"HBOR3";1,09489051094889;2014-09-08
"3420";"HBOR3";0;2014-09-08
"3421";"ALUP11";-0,28441410693969;2014-09-09
"3422";"ALUP11";1,61849710982658;2014-09-09
"3423";"ALUP11";-2,4802705749718;2014-09-09
"3424";"ALUP11";1,83696900114809;2014-09-09
"3425";"ALUP11";-1,52628603730921;2014-09-09
"3426";"TAEE11";-1,93740685543965;2014-09-09
"3427";"TAEE11";0,149253731343268;2014-09-09
"3428";"TAEE11";1,82370820668694;2014-09-09
"3429";"TAEE11";0,560366785532351;2014-09-09
"3430";"TAEE11";-1,30718954248367;2014-09-09
"3431";"GRND3";0,224592925322864;2014-09-09
"3432";"GRND3";-1,00055586436909;2014-09-09
"3433";"GRND3";1,46644106034968;2014-09-09
"3434";"GRND3";0,624290578887621;2014-09-09
"3435";"GRND3";-1,8384401114206;2014-09-09
"3436";"ITUB4";-1,40620854338021;2014-09-09
"3437";"ITUB4";-2,66012396694215;2014-09-09
"3438";"ITUB4";1,86792949223888;2014-09-09
"3439";"ITUB4";0,982996811902215;2014-09-09
"3440";"ITUB4";-0,686015831134557;2014-09-09
"3441";"ETER3";-1,19760479041916;2014-09-09
"3442";"ETER3";-1,47492625368733;2014-09-09
"3443";"ETER3";1,49700598802396;2014-09-09
"3444";"ETER3";7,05128205128205;2014-09-09
"3445";"ETER3";-7,69230769230769;2014-09-09
"3446";"ELET6";-1,77267987486965;2014-09-09
"3447";"ELET6";-0,724637681159424;2014-09-09
"3448";"ELET6";0,415800415800427;2014-09-09
"3449";"ELET6";0;2014-09-09
"3450";"ELET6";-3,8961038961039;2014-09-09
"3451";"HGTX3";4,4776119402985;2014-09-09
"3452";"HGTX3";1,90114068441065;2014-09-09
"3453";"HGTX3";3,21821036106751;2014-09-09
"3454";"HGTX3";-2,67379679144385;2014-09-09
"3455";"HGTX3";-4,10256410256411;2014-09-09
"3456";"VALE5";-0,53003533568905;2014-09-09
"3457";"VALE5";-4,55311973018549;2014-09-09
"3458";"VALE5";-0,503355704697983;2014-09-09
"3459";"VALE5";-0,831946755407664;2014-09-09
"3460";"VALE5";-2,64578833693304;2014-09-09
"3461";"HBOR3";0;2014-09-09
"3462";"HBOR3";-2,54545454545454;2014-09-09
"3463";"HBOR3";-0,722021660649819;2014-09-09
"3464";"HBOR3";1,09489051094889;2014-09-09
"3465";"HBOR3";0;2014-09-09
"3466";"ALUP11";-0,28441410693969;2014-09-10
"3467";"ALUP11";1,61849710982658;2014-09-10
"3468";"ALUP11";-2,4802705749718;2014-09-10
"3469";"ALUP11";1,83696900114809;2014-09-10
"3470";"ALUP11";-1,52628603730921;2014-09-10
"3471";"TAEE11";-1,93740685543965;2014-09-10
"3472";"TAEE11";0,149253731343268;2014-09-10
"3473";"TAEE11";1,82370820668694;2014-09-10
"3474";"TAEE11";0,560366785532351;2014-09-10
"3475";"TAEE11";-1,30718954248367;2014-09-10
"3476";"GRND3";0,224592925322864;2014-09-10
"3477";"GRND3";-1,00055586436909;2014-09-10
"3478";"GRND3";1,46644106034968;2014-09-10
"3479";"GRND3";0,624290578887621;2014-09-10
"3480";"GRND3";-1,8384401114206;2014-09-10
"3481";"ITUB4";-1,40620854338021;2014-09-10
"3482";"ITUB4";-2,66012396694215;2014-09-10
"3483";"ITUB4";1,86792949223888;2014-09-10
"3484";"ITUB4";0,982996811902215;2014-09-10
"3485";"ITUB4";-0,686015831134557;2014-09-10
"3486";"ETER3";-1,19760479041916;2014-09-10
"3487";"ETER3";-1,47492625368733;2014-09-10
"3488";"ETER3";1,49700598802396;2014-09-10
"3489";"ETER3";7,05128205128205;2014-09-10
"3490";"ETER3";-7,69230769230769;2014-09-10
"3491";"ELET6";-1,77267987486965;2014-09-10
"3492";"ELET6";-0,724637681159424;2014-09-10
"3493";"ELET6";0,415800415800427;2014-09-10
"3494";"ELET6";0;2014-09-10
"3495";"ELET6";-3,8961038961039;2014-09-10
"3496";"HGTX3";4,4776119402985;2014-09-10
"3497";"HGTX3";1,90114068441065;2014-09-10
"3498";"HGTX3";3,21821036106751;2014-09-10
"3499";"HGTX3";-2,67379679144385;2014-09-10
"3500";"HGTX3";-4,10256410256411;2014-09-10
"3501";"VALE5";-0,53003533568905;2014-09-10
"3502";"VALE5";-4,55311973018549;2014-09-10
"3503";"VALE5";-0,503355704697983;2014-09-10
"3504";"VALE5";-0,831946755407664;2014-09-10
"3505";"VALE5";-2,64578833693304;2014-09-10
"3506";"HBOR3";0;2014-09-10
"3507";"HBOR3";-2,54545454545454;2014-09-10
"3508";"HBOR3";-0,722021660649819;2014-09-10
"3509";"HBOR3";1,09489051094889;2014-09-10
"3510";"HBOR3";0;2014-09-10
"3511";"ALUP11";-0,28441410693969;2014-09-11
"3512";"ALUP11";1,61849710982658;2014-09-11
"3513";"ALUP11";-2,4802705749718;2014-09-11
"3514";"ALUP11";1,83696900114809;2014-09-11
"3515";"ALUP11";-1,52628603730921;2014-09-11
"3516";"TAEE11";-1,93740685543965;2014-09-11
"3517";"TAEE11";0,149253731343268;2014-09-11
"3518";"TAEE11";1,82370820668694;2014-09-11
"3519";"TAEE11";0,560366785532351;2014-09-11
"3520";"TAEE11";-1,30718954248367;2014-09-11
"3521";"GRND3";0,224592925322864;2014-09-11
"3522";"GRND3";-1,00055586436909;2014-09-11
"3523";"GRND3";1,46644106034968;2014-09-11
"3524";"GRND3";0,624290578887621;2014-09-11
"3525";"GRND3";-1,8384401114206;2014-09-11
"3526";"ITUB4";-1,40620854338021;2014-09-11
"3527";"ITUB4";-2,66012396694215;2014-09-11
"3528";"ITUB4";1,86792949223888;2014-09-11
"3529";"ITUB4";0,982996811902215;2014-09-11
"3530";"ITUB4";-0,686015831134557;2014-09-11
"3531";"ETER3";-1,19760479041916;2014-09-11
"3532";"ETER3";-1,47492625368733;2014-09-11
"3533";"ETER3";1,49700598802396;2014-09-11
"3534";"ETER3";7,05128205128205;2014-09-11
"3535";"ETER3";-7,69230769230769;2014-09-11
"3536";"ELET6";-1,77267987486965;2014-09-11
"3537";"ELET6";-0,724637681159424;2014-09-11
"3538";"ELET6";0,415800415800427;2014-09-11
"3539";"ELET6";0;2014-09-11
"3540";"ELET6";-3,8961038961039;2014-09-11
"3541";"HGTX3";4,4776119402985;2014-09-11
"3542";"HGTX3";1,90114068441065;2014-09-11
"3543";"HGTX3";3,21821036106751;2014-09-11
"3544";"HGTX3";-2,67379679144385;2014-09-11
"3545";"HGTX3";-4,10256410256411;2014-09-11
"3546";"VALE5";-0,53003533568905;2014-09-11
"3547";"VALE5";-4,55311973018549;2014-09-11
"3548";"VALE5";-0,503355704697983;2014-09-11
"3549";"VALE5";-0,831946755407664;2014-09-11
"3550";"VALE5";-2,64578833693304;2014-09-11
"3551";"HBOR3";0;2014-09-11
"3552";"HBOR3";-2,54545454545454;2014-09-11
"3553";"HBOR3";-0,722021660649819;2014-09-11
"3554";"HBOR3";1,09489051094889;2014-09-11
"3555";"HBOR3";0;2014-09-11
"3556";"ALUP11";-0,28441410693969;2014-09-12
"3557";"ALUP11";1,61849710982658;2014-09-12
"3558";"ALUP11";-2,4802705749718;2014-09-12
"3559";"ALUP11";1,83696900114809;2014-09-12
"3560";"ALUP11";-1,52628603730921;2014-09-12
"3561";"TAEE11";-1,93740685543965;2014-09-12
"3562";"TAEE11";0,149253731343268;2014-09-12
"3563";"TAEE11";1,82370820668694;2014-09-12
"3564";"TAEE11";0,560366785532351;2014-09-12
"3565";"TAEE11";-1,30718954248367;2014-09-12
"3566";"GRND3";0,224592925322864;2014-09-12
"3567";"GRND3";-1,00055586436909;2014-09-12
"3568";"GRND3";1,46644106034968;2014-09-12
"3569";"GRND3";0,624290578887621;2014-09-12
"3570";"GRND3";-1,8384401114206;2014-09-12
"3571";"ITUB4";-1,40620854338021;2014-09-12
"3572";"ITUB4";-2,66012396694215;2014-09-12
"3573";"ITUB4";1,86792949223888;2014-09-12
"3574";"ITUB4";0,982996811902215;2014-09-12
"3575";"ITUB4";-0,686015831134557;2014-09-12
"3576";"ETER3";-1,19760479041916;2014-09-12
"3577";"ETER3";-1,47492625368733;2014-09-12
"3578";"ETER3";1,49700598802396;2014-09-12
"3579";"ETER3";7,05128205128205;2014-09-12
"3580";"ETER3";-7,69230769230769;2014-09-12
"3581";"ELET6";-1,77267987486965;2014-09-12
"3582";"ELET6";-0,724637681159424;2014-09-12
"3583";"ELET6";0,415800415800427;2014-09-12
"3584";"ELET6";0;2014-09-12
"3585";"ELET6";-3,8961038961039;2014-09-12
"3586";"HGTX3";4,4776119402985;2014-09-12
"3587";"HGTX3";1,90114068441065;2014-09-12
"3588";"HGTX3";3,21821036106751;2014-09-12
"3589";"HGTX3";-2,67379679144385;2014-09-12
"3590";"HGTX3";-4,10256410256411;2014-09-12
"3591";"VALE5";-0,53003533568905;2014-09-12
"3592";"VALE5";-4,55311973018549;2014-09-12
"3593";"VALE5";-0,503355704697983;2014-09-12
"3594";"VALE5";-0,831946755407664;2014-09-12
"3595";"VALE5";-2,64578833693304;2014-09-12
"3596";"HBOR3";0;2014-09-12
"3597";"HBOR3";-2,54545454545454;2014-09-12
"3598";"HBOR3";-0,722021660649819;2014-09-12
"3599";"HBOR3";1,09489051094889;2014-09-12
"3600";"HBOR3";0;2014-09-12
"3601";"ALUP11";-0,28441410693969;2014-09-15
"3602";"ALUP11";1,61849710982658;2014-09-15
"3603";"ALUP11";-2,4802705749718;2014-09-15
"3604";"ALUP11";1,83696900114809;2014-09-15
"3605";"ALUP11";-1,52628603730921;2014-09-15
"3606";"TAEE11";-1,93740685543965;2014-09-15
"3607";"TAEE11";0,149253731343268;2014-09-15
"3608";"TAEE11";1,82370820668694;2014-09-15
"3609";"TAEE11";0,560366785532351;2014-09-15
"3610";"TAEE11";-1,30718954248367;2014-09-15
"3611";"GRND3";0,224592925322864;2014-09-15
"3612";"GRND3";-1,00055586436909;2014-09-15
"3613";"GRND3";1,46644106034968;2014-09-15
"3614";"GRND3";0,624290578887621;2014-09-15
"3615";"GRND3";-1,8384401114206;2014-09-15
"3616";"ITUB4";-1,40620854338021;2014-09-15
"3617";"ITUB4";-2,66012396694215;2014-09-15
"3618";"ITUB4";1,86792949223888;2014-09-15
"3619";"ITUB4";0,982996811902215;2014-09-15
"3620";"ITUB4";-0,686015831134557;2014-09-15
"3621";"ETER3";-1,19760479041916;2014-09-15
"3622";"ETER3";-1,47492625368733;2014-09-15
"3623";"ETER3";1,49700598802396;2014-09-15
"3624";"ETER3";7,05128205128205;2014-09-15
"3625";"ETER3";-7,69230769230769;2014-09-15
"3626";"ELET6";-1,77267987486965;2014-09-15
"3627";"ELET6";-0,724637681159424;2014-09-15
"3628";"ELET6";0,415800415800427;2014-09-15
"3629";"ELET6";0;2014-09-15
"3630";"ELET6";-3,8961038961039;2014-09-15
"3631";"HGTX3";4,4776119402985;2014-09-15
"3632";"HGTX3";1,90114068441065;2014-09-15
"3633";"HGTX3";3,21821036106751;2014-09-15
"3634";"HGTX3";-2,67379679144385;2014-09-15
"3635";"HGTX3";-4,10256410256411;2014-09-15
"3636";"VALE5";-0,53003533568905;2014-09-15
"3637";"VALE5";-4,55311973018549;2014-09-15
"3638";"VALE5";-0,503355704697983;2014-09-15
"3639";"VALE5";-0,831946755407664;2014-09-15
"3640";"VALE5";-2,64578833693304;2014-09-15
"3641";"HBOR3";0;2014-09-15
"3642";"HBOR3";-2,54545454545454;2014-09-15
"3643";"HBOR3";-0,722021660649819;2014-09-15
"3644";"HBOR3";1,09489051094889;2014-09-15
"3645";"HBOR3";0;2014-09-15
"3646";"ALUP11";-0,28441410693969;2014-09-16
"3647";"ALUP11";1,61849710982658;2014-09-16
"3648";"ALUP11";-2,4802705749718;2014-09-16
"3649";"ALUP11";1,83696900114809;2014-09-16
"3650";"ALUP11";-1,52628603730921;2014-09-16
"3651";"TAEE11";-1,93740685543965;2014-09-16
"3652";"TAEE11";0,149253731343268;2014-09-16
"3653";"TAEE11";1,82370820668694;2014-09-16
"3654";"TAEE11";0,560366785532351;2014-09-16
"3655";"TAEE11";-1,30718954248367;2014-09-16
"3656";"GRND3";0,224592925322864;2014-09-16
"3657";"GRND3";-1,00055586436909;2014-09-16
"3658";"GRND3";1,46644106034968;2014-09-16
"3659";"GRND3";0,624290578887621;2014-09-16
"3660";"GRND3";-1,8384401114206;2014-09-16
"3661";"ITUB4";-1,40620854338021;2014-09-16
"3662";"ITUB4";-2,66012396694215;2014-09-16
"3663";"ITUB4";1,86792949223888;2014-09-16
"3664";"ITUB4";0,982996811902215;2014-09-16
"3665";"ITUB4";-0,686015831134557;2014-09-16
"3666";"ETER3";-1,19760479041916;2014-09-16
"3667";"ETER3";-1,47492625368733;2014-09-16
"3668";"ETER3";1,49700598802396;2014-09-16
"3669";"ETER3";7,05128205128205;2014-09-16
"3670";"ETER3";-7,69230769230769;2014-09-16
"3671";"ELET6";-1,77267987486965;2014-09-16
"3672";"ELET6";-0,724637681159424;2014-09-16
"3673";"ELET6";0,415800415800427;2014-09-16
"3674";"ELET6";0;2014-09-16
"3675";"ELET6";-3,8961038961039;2014-09-16
"3676";"HGTX3";4,4776119402985;2014-09-16
"3677";"HGTX3";1,90114068441065;2014-09-16
"3678";"HGTX3";3,21821036106751;2014-09-16
"3679";"HGTX3";-2,67379679144385;2014-09-16
"3680";"HGTX3";-4,10256410256411;2014-09-16
"3681";"VALE5";-0,53003533568905;2014-09-16
"3682";"VALE5";-4,55311973018549;2014-09-16
"3683";"VALE5";-0,503355704697983;2014-09-16
"3684";"VALE5";-0,831946755407664;2014-09-16
"3685";"VALE5";-2,64578833693304;2014-09-16
"3686";"HBOR3";0;2014-09-16
"3687";"HBOR3";-2,54545454545454;2014-09-16
"3688";"HBOR3";-0,722021660649819;2014-09-16
"3689";"HBOR3";1,09489051094889;2014-09-16
"3690";"HBOR3";0;2014-09-16
"3691";"ALUP11";-0,28441410693969;2014-09-17
"3692";"ALUP11";1,61849710982658;2014-09-17
"3693";"ALUP11";-2,4802705749718;2014-09-17
"3694";"ALUP11";1,83696900114809;2014-09-17
"3695";"ALUP11";-1,52628603730921;2014-09-17
"3696";"TAEE11";-1,93740685543965;2014-09-17
"3697";"TAEE11";0,149253731343268;2014-09-17
"3698";"TAEE11";1,82370820668694;2014-09-17
"3699";"TAEE11";0,560366785532351;2014-09-17
"3700";"TAEE11";-1,30718954248367;2014-09-17
"3701";"GRND3";0,224592925322864;2014-09-17
"3702";"GRND3";-1,00055586436909;2014-09-17
"3703";"GRND3";1,46644106034968;2014-09-17
"3704";"GRND3";0,624290578887621;2014-09-17
"3705";"GRND3";-1,8384401114206;2014-09-17
"3706";"ITUB4";-1,40620854338021;2014-09-17
"3707";"ITUB4";-2,66012396694215;2014-09-17
"3708";"ITUB4";1,86792949223888;2014-09-17
"3709";"ITUB4";0,982996811902215;2014-09-17
"3710";"ITUB4";-0,686015831134557;2014-09-17
"3711";"ETER3";-1,19760479041916;2014-09-17
"3712";"ETER3";-1,47492625368733;2014-09-17
"3713";"ETER3";1,49700598802396;2014-09-17
"3714";"ETER3";7,05128205128205;2014-09-17
"3715";"ETER3";-7,69230769230769;2014-09-17
"3716";"ELET6";-1,77267987486965;2014-09-17
"3717";"ELET6";-0,724637681159424;2014-09-17
"3718";"ELET6";0,415800415800427;2014-09-17
"3719";"ELET6";0;2014-09-17
"3720";"ELET6";-3,8961038961039;2014-09-17
"3721";"HGTX3";4,4776119402985;2014-09-17
"3722";"HGTX3";1,90114068441065;2014-09-17
"3723";"HGTX3";3,21821036106751;2014-09-17
